Assigned To UserID,Next Action UserID,Ticket Number,Note Created By UserID,Entered On,Ticket Labor Hours,Ticket Type,Escalated On,Closed On,Required On,Severity
dwest,cminaya,80742,gbowens,2024-02-12T14:01:29.0230000,0.21875,IT Services - Laptop,2024-02-19T09:45:05.0870000,2024-02-19T09:45:05.5870000,,Non-Critical (Standard)
dwest,cminaya,81222,dwest,2024-03-11T12:48:52.1670000,0.020833333333333332,IT Services - Hardware,,2024-03-15T10:30:40.0000000,,Non-Critical (Standard)
dwest,cminaya,82302,cminaya,2024-03-15T10:27:35.8500000,0.020833333333333332,IT Services - Managed Services,2024-03-25T10:30:04.7300000,2024-03-27T10:00:22.0000000,,Non-Critical (Standard)
dwest,cminaya,82484,cminaya,2024-03-26T09:34:37.8230000,0.11458333333333334,IT Services - Cloud,2024-04-01T16:00:05.0470000,2024-04-03T10:52:06.0000000,,Non-Critical (Standard)
dwest,cminaya,82484,dwest,2024-03-26T09:34:37.8230000,0.11458333333333334,IT Services - Cloud,2024-04-01T16:00:05.0470000,2024-04-03T10:52:06.0000000,,Non-Critical (Standard)
dwest,cminaya,82484,EscalationRule,2024-03-26T09:34:37.8230000,0.11458333333333334,IT Services - Cloud,2024-04-01T16:00:05.0470000,2024-04-03T10:52:06.0000000,,Non-Critical (Standard)
dwest,cminaya,82484,frodriguez,2024-03-26T09:34:37.8230000,0.11458333333333334,IT Services - Cloud,2024-04-01T16:00:05.0470000,2024-04-03T10:52:06.0000000,,Non-Critical (Standard)
dwest,cminaya,82485,cminaya,2024-03-26T09:35:08.1370000,0.17708333333333334,IT Services - Cloud,2024-04-01T22:00:04.8970000,2024-04-03T10:51:46.0000000,,Non-Critical (Standard)
dwest,cminaya,82485,EscalationRule,2024-03-26T09:35:08.1370000,0.17708333333333334,IT Services - Cloud,2024-04-01T22:00:04.8970000,2024-04-03T10:51:46.0000000,,Non-Critical (Standard)
dwest,cminaya,82485,frodriguez,2024-03-26T09:35:08.1370000,0.17708333333333334,IT Services - Cloud,2024-04-01T22:00:04.8970000,2024-04-03T10:51:46.0000000,,Non-Critical (Standard)
dwest,cminaya,82692,cminaya,2024-04-08T11:42:21.2700000,0.14583333333333331,IT Services - Hardware,,2024-04-12T14:51:47.0000000,,Non-Critical (Standard)
dwest,cminaya,82692,dwest,2024-04-08T11:42:21.2700000,0.14583333333333331,IT Services - Hardware,,2024-04-12T14:51:47.0000000,,Non-Critical (Standard)
dwest,cminaya,83036,cminaya,2024-05-01T13:19:44.9400000,0.09375,IT Services - Laptop,,2024-05-03T12:51:51.0000000,,Critical
dwest,cminaya,83036,dwest,2024-05-01T13:19:44.9400000,0.09375,IT Services - Laptop,,2024-05-03T12:51:51.0000000,,Critical
dwest,cminaya,83036,jzuniga,2024-05-01T13:19:44.9400000,0.09375,IT Services - Laptop,,2024-05-03T12:51:51.0000000,,Critical
dwest,frodriguez,80055,dwest,2024-01-03T10:25:16.5630000,0.28125,IT Services - Hardware,,2024-01-08T09:55:40.0000000,,Non-Critical (Standard)
dwest,frodriguez,80055,frodriguez,2024-01-03T10:25:16.5630000,0.28125,IT Services - Hardware,,2024-01-08T09:55:40.0000000,,Non-Critical (Standard)
dwest,frodriguez,80198,dwest,2024-01-10T09:32:08.6200000,0.23958333333333334,IT Services - Laptop,2024-01-22T09:30:04.4600000,2024-01-26T09:36:22.0000000,,Non-Critical (Standard)
dwest,frodriguez,80198,EscalationRule,2024-01-10T09:32:08.6200000,0.23958333333333334,IT Services - Laptop,2024-01-22T09:30:04.4600000,2024-01-26T09:36:22.0000000,,Non-Critical (Standard)
dwest,frodriguez,80198,frodriguez,2024-01-10T09:32:08.6200000,0.23958333333333334,IT Services - Laptop,2024-01-22T09:30:04.4600000,2024-01-26T09:36:22.0000000,,Non-Critical (Standard)
dwest,frodriguez,80358,cminaya,2024-01-19T11:34:16.2830000,0.29166666666666669,IT Services - Hardware,,2024-02-09T14:54:49.0000000,,Non-Critical (Standard)
dwest,frodriguez,80358,dwest,2024-01-19T11:34:16.2830000,0.29166666666666669,IT Services - Hardware,,2024-02-09T14:54:49.0000000,,Non-Critical (Standard)
dwest,frodriguez,80358,frodriguez,2024-01-19T11:34:16.2830000,0.29166666666666669,IT Services - Hardware,,2024-02-09T14:54:49.0000000,,Non-Critical (Standard)
dwest,frodriguez,80358,jjuscamaita,2024-01-19T11:34:16.2830000,0.29166666666666669,IT Services - Hardware,,2024-02-09T14:54:49.0000000,,Non-Critical (Standard)
dwest,frodriguez,80358,jzuniga,2024-01-19T11:34:16.2830000,0.29166666666666669,IT Services - Hardware,,2024-02-09T14:54:49.0000000,,Non-Critical (Standard)
dwest,frodriguez,80646,dwest,2024-02-06T10:23:50.3200000,0.072916666666666657,IT Services - Desktop,,2024-02-09T09:22:40.0000000,,Non-Critical (Standard)
dwest,frodriguez,80646,frodriguez,2024-02-06T10:23:50.3200000,0.072916666666666657,IT Services - Desktop,,2024-02-09T09:22:40.0000000,,Non-Critical (Standard)
dwest,frodriguez,80648,dwest,2024-02-06T13:35:35.8930000,0.37500000000000006,IT Services - Network,2024-03-18T11:30:04.3900000,2024-03-18T11:30:04.5470000,2024-03-20T00:00:00.0000000,Non-Critical (Standard)
dwest,frodriguez,80648,EscalationRule,2024-02-06T13:35:35.8930000,0.37500000000000006,IT Services - Network,2024-03-18T11:30:04.3900000,2024-03-18T11:30:04.5470000,2024-03-20T00:00:00.0000000,Non-Critical (Standard)
dwest,frodriguez,80648,frodriguez,2024-02-06T13:35:35.8930000,0.37500000000000006,IT Services - Network,2024-03-18T11:30:04.3900000,2024-03-18T11:30:04.5470000,2024-03-20T00:00:00.0000000,Non-Critical (Standard)
dwest,frodriguez,80648,jzuniga,2024-02-06T13:35:35.8930000,0.37500000000000006,IT Services - Network,2024-03-18T11:30:04.3900000,2024-03-18T11:30:04.5470000,2024-03-20T00:00:00.0000000,Non-Critical (Standard)
dwest,frodriguez,80793,dwest,2024-02-15T12:24:45.9830000,0.20833333333333334,IT Services - Software Services,,2024-02-21T16:42:16.0000000,,Non-Critical (Standard)
dwest,frodriguez,80793,frodriguez,2024-02-15T12:24:45.9830000,0.20833333333333334,IT Services - Software Services,,2024-02-21T16:42:16.0000000,,Non-Critical (Standard)
dwest,frodriguez,80793,jzuniga,2024-02-15T12:24:45.9830000,0.20833333333333334,IT Services - Software Services,,2024-02-21T16:42:16.0000000,,Non-Critical (Standard)
dwest,frodriguez,80895,dwest,2024-02-21T12:56:44.6470000,0.14583333333333331,IT Services - Network,,2024-02-22T09:00:01.0000000,,Non-Critical (Standard)
dwest,frodriguez,80895,frodriguez,2024-02-21T12:56:44.6470000,0.14583333333333331,IT Services - Network,,2024-02-22T09:00:01.0000000,,Non-Critical (Standard)
dwest,frodriguez,80895,jzuniga,2024-02-21T12:56:44.6470000,0.14583333333333331,IT Services - Network,,2024-02-22T09:00:01.0000000,,Non-Critical (Standard)
dwest,frodriguez,81149,dwest,2024-03-06T16:50:30.4800000,0.0625,IT Services - Hardware,,2024-03-07T14:01:57.0000000,,Non-Critical (Standard)
dwest,frodriguez,81149,frodriguez,2024-03-06T16:50:30.4800000,0.0625,IT Services - Hardware,,2024-03-07T14:01:57.0000000,,Non-Critical (Standard)
dwest,frodriguez,84460,admin,2024-05-23T14:06:06.4930000,0.13541666666666666,IT Services - Software Services,,2024-08-30T09:25:02.0000000,2024-06-25T00:00:00.0000000,Critical
dwest,frodriguez,84460,dwest,2024-05-23T14:06:06.4930000,0.13541666666666666,IT Services - Software Services,,2024-08-30T09:25:02.0000000,2024-06-25T00:00:00.0000000,Critical
dwest,frodriguez,84460,frodriguez,2024-05-23T14:06:06.4930000,0.13541666666666666,IT Services - Software Services,,2024-08-30T09:25:02.0000000,2024-06-25T00:00:00.0000000,Critical
dwest,frodriguez,84460,jzuniga,2024-05-23T14:06:06.4930000,0.13541666666666666,IT Services - Software Services,,2024-08-30T09:25:02.0000000,2024-06-25T00:00:00.0000000,Critical
dwest,frodriguez,84601,dwest,2024-05-31T17:25:57.7930000,0.16666666666666666,IT Services - Hardware,2024-06-03T16:45:08.5700000,2024-06-03T16:45:08.9300000,,Non-Critical (Standard)
dwest,frodriguez,84601,EscalationRule,2024-05-31T17:25:57.7930000,0.16666666666666666,IT Services - Hardware,2024-06-03T16:45:08.5700000,2024-06-03T16:45:08.9300000,,Non-Critical (Standard)
dwest,frodriguez,84601,frodriguez,2024-05-31T17:25:57.7930000,0.16666666666666666,IT Services - Hardware,2024-06-03T16:45:08.5700000,2024-06-03T16:45:08.9300000,,Non-Critical (Standard)
dwest,frodriguez,84828,dwest,2024-06-14T13:53:49.9400000,0.03125,IT Services - Managed Services,,2024-06-17T15:42:26.0000000,,Non-Critical (Standard)
dwest,frodriguez,84828,frodriguez,2024-06-14T13:53:49.9400000,0.03125,IT Services - Managed Services,,2024-06-17T15:42:26.0000000,,Non-Critical (Standard)
dwest,frodriguez,86960,EscalationRule,2024-08-23T12:03:02.1430000,0.020833333333333332,IT Services - Hardware,2024-08-28T12:15:05.2630000,2024-08-30T09:16:15.0000000,,Non-Critical (Standard)
dwest,frodriguez,86960,frodriguez,2024-08-23T12:03:02.1430000,0.020833333333333332,IT Services - Hardware,2024-08-28T12:15:05.2630000,2024-08-30T09:16:15.0000000,,Non-Critical (Standard)
dwest,frodriguez,87038,dwest,2024-08-28T13:37:00.9600000,0.125,IT Services - Desktop,2024-08-30T17:30:04.1000000,2024-08-30T17:30:04.3500000,,Non-Critical (Standard)
dwest,frodriguez,87038,EscalationRule,2024-08-28T13:37:00.9600000,0.125,IT Services - Desktop,2024-08-30T17:30:04.1000000,2024-08-30T17:30:04.3500000,,Non-Critical (Standard)
dwest,frodriguez,87038,frodriguez,2024-08-28T13:37:00.9600000,0.125,IT Services - Desktop,2024-08-30T17:30:04.1000000,2024-08-30T17:30:04.3500000,,Non-Critical (Standard)
dwest,frodriguez,87038,jzuniga,2024-08-28T13:37:00.9600000,0.125,IT Services - Desktop,2024-08-30T17:30:04.1000000,2024-08-30T17:30:04.3500000,,Non-Critical (Standard)
dwest,gramsey,80224,dwest,2024-01-10T22:33:37.4900000,0.020833333333333332,IT Services - Cloud,,2024-01-23T12:59:25.0000000,,Critical
dwest,gramsey,80224,gramsey,2024-01-10T22:33:37.4900000,0.020833333333333332,IT Services - Cloud,,2024-01-23T12:59:25.0000000,,Critical
dwest,gramsey,80224,jzuniga,2024-01-10T22:33:37.4900000,0.020833333333333332,IT Services - Cloud,,2024-01-23T12:59:25.0000000,,Critical
dwest,gramsey,80425,admin,2024-01-23T06:58:45.1130000,0.3125,IT Services - Network,2024-02-04T14:30:03.8900000,2024-02-05T09:40:22.0000000,,Critical
dwest,gramsey,80425,dwest,2024-01-23T06:58:45.1130000,0.3125,IT Services - Network,2024-02-04T14:30:03.8900000,2024-02-05T09:40:22.0000000,,Critical
dwest,gramsey,80425,EscalationRule,2024-01-23T06:58:45.1130000,0.3125,IT Services - Network,2024-02-04T14:30:03.8900000,2024-02-05T09:40:22.0000000,,Critical
dwest,gramsey,80425,gbowens,2024-01-23T06:58:45.1130000,0.3125,IT Services - Network,2024-02-04T14:30:03.8900000,2024-02-05T09:40:22.0000000,,Critical
dwest,gramsey,80425,gramsey,2024-01-23T06:58:45.1130000,0.3125,IT Services - Network,2024-02-04T14:30:03.8900000,2024-02-05T09:40:22.0000000,,Critical
dwest,gramsey,80974,dwest,2024-02-26T07:45:22.8430000,0.020833333333333332,IT Services - Managed Services,2024-03-07T16:45:04.3470000,2024-03-13T16:30:57.0000000,2024-02-29T00:00:00.0000000,Critical
dwest,gramsey,82993,admin,2024-04-29T09:47:38.2770000,0.11458333333333331,Administration,,2024-05-03T19:58:04.0000000,2024-05-02T00:00:00.0000000,Critical
dwest,gramsey,82993,frodriguez,2024-04-29T09:47:38.2770000,0.11458333333333331,Administration,,2024-05-03T19:58:04.0000000,2024-05-02T00:00:00.0000000,Critical
dwest,gramsey,82993,gramsey,2024-04-29T09:47:38.2770000,0.11458333333333331,Administration,,2024-05-03T19:58:04.0000000,2024-05-02T00:00:00.0000000,Critical
dwest,gramsey,82993,jzuniga,2024-04-29T09:47:38.2770000,0.11458333333333331,Administration,,2024-05-03T19:58:04.0000000,2024-05-02T00:00:00.0000000,Critical
dwest,gramsey,83085,cminaya,2024-05-03T21:50:32.6830000,0.1875,IT Services - Network,2024-05-13T10:15:06.5570000,2024-05-23T15:47:11.0000000,,Critical
dwest,gramsey,83085,dwest,2024-05-03T21:50:32.6830000,0.1875,IT Services - Network,2024-05-13T10:15:06.5570000,2024-05-23T15:47:11.0000000,,Critical
dwest,gramsey,83085,gramsey,2024-05-03T21:50:32.6830000,0.1875,IT Services - Network,2024-05-13T10:15:06.5570000,2024-05-23T15:47:11.0000000,,Critical
dwest,gramsey,83085,jzuniga,2024-05-03T21:50:32.6830000,0.1875,IT Services - Network,2024-05-13T10:15:06.5570000,2024-05-23T15:47:11.0000000,,Critical
dwest,gramsey,84357,admin,2024-05-19T19:53:43.0500000,0.09375,IT Services - Laptop,,2024-05-28T09:45:12.0000000,2024-05-23T00:00:00.0000000,Critical
dwest,gramsey,84357,dwest,2024-05-19T19:53:43.0500000,0.09375,IT Services - Laptop,,2024-05-28T09:45:12.0000000,2024-05-23T00:00:00.0000000,Critical
dwest,gramsey,84357,gramsey,2024-05-19T19:53:43.0500000,0.09375,IT Services - Laptop,,2024-05-28T09:45:12.0000000,2024-05-23T00:00:00.0000000,Critical
dwest,gramsey,84358,admin,2024-05-19T20:01:36.5470000,0.09375,IT Services - Laptop,,2024-05-28T09:45:01.0000000,2024-05-23T00:00:00.0000000,Critical
dwest,gramsey,84358,dwest,2024-05-19T20:01:36.5470000,0.09375,IT Services - Laptop,,2024-05-28T09:45:01.0000000,2024-05-23T00:00:00.0000000,Critical
dwest,gramsey,84358,gramsey,2024-05-19T20:01:36.5470000,0.09375,IT Services - Laptop,,2024-05-28T09:45:01.0000000,2024-05-23T00:00:00.0000000,Critical
dwest,gramsey,84441,dwest,2024-05-22T17:54:35.4070000,0.093749999999999986,IT Services - Laptop,,2024-05-24T15:09:42.0000000,2024-05-24T00:00:00.0000000,Non-Critical (Standard)
dwest,gramsey,84441,gramsey,2024-05-22T17:54:35.4070000,0.093749999999999986,IT Services - Laptop,,2024-05-24T15:09:42.0000000,2024-05-24T00:00:00.0000000,Non-Critical (Standard)
dwest,gramsey,84441,jzuniga,2024-05-22T17:54:35.4070000,0.093749999999999986,IT Services - Laptop,,2024-05-24T15:09:42.0000000,2024-05-24T00:00:00.0000000,Non-Critical (Standard)
dwest,gramsey,84803,dwest,2024-06-12T15:18:56.3900000,0.11458333333333334,HR,,2024-06-14T09:13:32.0000000,,Non-Critical (Standard)
dwest,gramsey,84803,gramsey,2024-06-12T15:18:56.3900000,0.11458333333333334,HR,,2024-06-14T09:13:32.0000000,,Non-Critical (Standard)
dwest,gramsey,85040,admin,2024-06-27T16:08:37.7930000,0.14583333333333331,IT Services - Laptop,,2024-07-16T16:29:13.0000000,2024-07-01T00:00:00.0000000,Non-Critical (Standard)
dwest,gramsey,85040,dwest,2024-06-27T16:08:37.7930000,0.14583333333333331,IT Services - Laptop,,2024-07-16T16:29:13.0000000,2024-07-01T00:00:00.0000000,Non-Critical (Standard)
dwest,gramsey,85040,gramsey,2024-06-27T16:08:37.7930000,0.14583333333333331,IT Services - Laptop,,2024-07-16T16:29:13.0000000,2024-07-01T00:00:00.0000000,Non-Critical (Standard)
dwest,gramsey,85043,dwest,2024-06-28T00:06:06.3900000,0.14583333333333331,IT Services - Network,2024-07-27T13:45:02.9530000,2024-07-29T09:14:06.0000000,,Critical
dwest,gramsey,85043,gramsey,2024-06-28T00:06:06.3900000,0.14583333333333331,IT Services - Network,2024-07-27T13:45:02.9530000,2024-07-29T09:14:06.0000000,,Critical
dwest,gramsey,86124,dwest,2024-07-03T12:40:18.2030000,0.072916666666666671,IT Services - Network,,2024-07-04T09:43:11.0000000,,Non-Critical (Standard)
dwest,gramsey,86124,gramsey,2024-07-03T12:40:18.2030000,0.072916666666666671,IT Services - Network,,2024-07-04T09:43:11.0000000,,Non-Critical (Standard)
dwest,gramsey,86567,dwest,2024-07-29T09:22:59.7770000,0.03125,IT Services - Network,,2024-07-29T17:11:10.0000000,,Non-Critical (Standard)
dwest,gramsey,86567,gramsey_residential,2024-07-29T09:22:59.7770000,0.03125,IT Services - Network,,2024-07-29T17:11:10.0000000,,Non-Critical (Standard)
dwest,jjuscamaita,80681,admin,2024-02-08T10:52:54.3030000,0.11458333333333334,IT Services - Software Services,2024-02-18T11:00:03.9730000,2024-05-23T14:38:22.0000000,2024-04-17T00:00:00.0000000,Critical
dwest,jjuscamaita,80681,dwest,2024-02-08T10:52:54.3030000,0.11458333333333334,IT Services - Software Services,2024-02-18T11:00:03.9730000,2024-05-23T14:38:22.0000000,2024-04-17T00:00:00.0000000,Critical
dwest,jjuscamaita,80681,jjuscamaita,2024-02-08T10:52:54.3030000,0.11458333333333334,IT Services - Software Services,2024-02-18T11:00:03.9730000,2024-05-23T14:38:22.0000000,2024-04-17T00:00:00.0000000,Critical
dwest,jjuscamaita,80681,jzuniga,2024-02-08T10:52:54.3030000,0.11458333333333334,IT Services - Software Services,2024-02-18T11:00:03.9730000,2024-05-23T14:38:22.0000000,2024-04-17T00:00:00.0000000,Critical
dwest,jzuniga,82376,dwest,2024-03-19T10:38:24.0300000,0.125,Administration,,2024-03-27T09:13:20.0000000,,Non-Critical (Standard)
dwest,jzuniga,86155,dwest,2024-07-06T10:56:48.3570000,0.020833333333333332,IT Services - Managed Services,,2024-07-10T09:18:06.0000000,2024-07-09T00:00:00.0000000,Non-Critical (Standard)
dwest,jzuniga,86161,dwest,2024-07-07T19:23:35.9700000,0.125,Training Services,,2024-07-08T17:14:23.0000000,,Non-Critical (Standard)
dwest,jzuniga,86589,dwest,2024-07-30T14:24:59.0130000,0.052083333333333329,IT Services - Hardware,2024-08-01T22:00:05.9070000,2024-08-01T22:00:06.6900000,,Non-Critical (Standard)
dwest,jzuniga,86589,EscalationRule,2024-07-30T14:24:59.0130000,0.052083333333333329,IT Services - Hardware,2024-08-01T22:00:05.9070000,2024-08-01T22:00:06.6900000,,Non-Critical (Standard)
dwest,jzuniga,86589,jzuniga,2024-07-30T14:24:59.0130000,0.052083333333333329,IT Services - Hardware,2024-08-01T22:00:05.9070000,2024-08-01T22:00:06.6900000,,Non-Critical (Standard)
frodriguez,,79995,frodriguez,2024-01-01T00:06:06.9370000,0.23958333333333331,Administration,,2024-01-05T17:45:03.0000000,,
frodriguez,,80025,frodriguez,2024-01-02T09:16:31.2000000,0.03125,IT Services - Cloud,,2024-01-02T09:32:28.0000000,,Non-Critical (Standard)
frodriguez,,80034,frodriguez,2024-01-02T13:02:45.5300000,0.072916666666666657,IT Services - Cloud,,2024-01-02T14:58:54.0000000,,Non-Critical (Standard)
frodriguez,,80036,frodriguez,2024-01-02T15:02:14.3230000,0.010416666666666666,IT Services - Telecom,,2024-01-02T17:37:43.0000000,,Non-Critical (Standard)
frodriguez,,80037,EscalationRule,2024-01-02T15:20:11.4870000,0.020833333333333332,IT Services - Network,2024-01-03T09:30:04.9230000,2024-01-03T09:30:05.0970000,,Non-Critical (Standard)
frodriguez,,80037,frodriguez,2024-01-02T15:20:11.4870000,0.020833333333333332,IT Services - Network,2024-01-03T09:30:04.9230000,2024-01-03T09:30:05.0970000,,Non-Critical (Standard)
frodriguez,,80037,jzuniga,2024-01-02T15:20:11.4870000,0.020833333333333332,IT Services - Network,2024-01-03T09:30:04.9230000,2024-01-03T09:30:05.0970000,,Non-Critical (Standard)
frodriguez,,80039,frodriguez,2024-01-02T15:45:31.0330000,0.010416666666666666,IT Services - Network,,2024-01-02T15:52:28.0000000,,Non-Critical (Standard)
frodriguez,,80045,frodriguez,2024-01-03T08:47:35.6230000,0.020833333333333332,IT Services - Cloud,,2024-01-03T16:27:10.0000000,,Non-Critical (Standard)
frodriguez,,80052,frodriguez,2024-01-03T09:34:19.0630000,0.020833333333333332,IT Services - Cloud,,2024-01-03T09:56:20.0000000,,Non-Critical (Standard)
frodriguez,,80053,frodriguez,2024-01-03T09:57:51.0630000,0.010416666666666666,IT Services - Cloud,,2024-01-03T10:02:17.0000000,,Non-Critical (Standard)
frodriguez,,80058,frodriguez,2024-01-03T13:31:31.9830000,0.010416666666666666,IT Services - Hardware,,2024-01-03T13:34:53.0000000,,Non-Critical (Standard)
frodriguez,,80061,frodriguez,2024-01-03T15:50:32.4270000,0.1875,IT Services - Software Services,,2024-01-16T16:12:46.0000000,,Non-Critical (Standard)
frodriguez,,80061,jjuscamaita,2024-01-03T15:50:32.4270000,0.1875,IT Services - Software Services,,2024-01-16T16:12:46.0000000,,Non-Critical (Standard)
frodriguez,,80079,frodriguez,2024-01-04T11:13:14.8370000,0.052083333333333336,IT Services - Desktop,,2024-01-04T11:37:04.0000000,,Non-Critical (Standard)
frodriguez,,80083,frodriguez,2024-01-04T13:21:08.7100000,0.03125,IT Services - Software Services,,2024-01-04T13:45:47.0000000,,Non-Critical (Standard)
frodriguez,,80089,frodriguez,2024-01-04T15:46:50.4100000,0.010416666666666666,IT Services - Cloud,,2024-01-04T15:52:32.0000000,,Non-Critical (Standard)
frodriguez,,80092,frodriguez,2024-01-04T16:18:48.0070000,0.010416666666666666,IT Services - Managed Services,,2024-01-09T16:07:01.0000000,,Non-Critical (Standard)
frodriguez,,80093,frodriguez,2024-01-04T17:18:45.7200000,0.041666666666666664,IT Services - Network,,2024-01-04T17:26:43.0000000,,Non-Critical (Standard)
frodriguez,,80100,frodriguez,2024-01-05T09:06:55.6300000,0.010416666666666666,IT Services - Network,,2024-01-05T09:09:14.0000000,,Non-Critical (Standard)
frodriguez,,80101,frodriguez,2024-01-05T09:11:24.5930000,0.010416666666666666,IT Services - Laptop,,2024-01-05T11:01:12.0000000,,Non-Critical (Standard)
frodriguez,,80103,frodriguez,2024-01-05T10:43:53.5100000,0.052083333333333336,IT Services - Laptop,,2024-01-05T11:13:44.0000000,,Non-Critical (Standard)
frodriguez,,80106,frodriguez,2024-01-05T12:06:46.0070000,0.03125,IT Services - Cloud,,2024-01-08T09:38:54.0000000,,Non-Critical (Standard)
frodriguez,,80110,frodriguez,2024-01-05T12:59:59.6100000,0.020833333333333332,IT Services - Software Services,,2024-01-05T13:03:28.0000000,,Non-Critical (Standard)
frodriguez,,80113,frodriguez,2024-01-05T15:02:24.3700000,0.010416666666666666,IT Services - Software Services,,2024-01-05T15:03:48.0000000,,Non-Critical (Standard)
frodriguez,,80114,frodriguez,2024-01-05T16:54:29.9230000,0.020833333333333332,IT Services - Cloud,,2024-01-05T17:19:55.0000000,,Non-Critical (Standard)
frodriguez,,80133,frodriguez,2024-01-08T00:06:06.2000000,0.27083333333333331,Administration,,2024-01-12T17:42:16.0000000,,
frodriguez,,80145,frodriguez,2024-01-08T09:56:30.0500000,0.010416666666666666,IT Services - Cloud,,2024-01-08T10:14:58.0000000,,Non-Critical (Standard)
frodriguez,,80161,frodriguez,2024-01-08T15:11:03.4600000,0.03125,IT Services - Cloud,,2024-01-09T12:15:41.0000000,,Non-Critical (Standard)
frodriguez,,80165,frodriguez,2024-01-08T15:44:58.0400000,0.010416666666666666,IT Services - Cloud,,2024-01-08T15:56:41.0000000,,Non-Critical (Standard)
frodriguez,,80166,frodriguez,2024-01-08T15:58:07.4800000,0.010416666666666666,IT Services - Cloud,,2024-01-08T16:05:37.0000000,,Non-Critical (Standard)
frodriguez,,80172,frodriguez,2024-01-08T17:13:33.4400000,0.010416666666666666,IT Services - Laptop,,2024-01-08T17:18:39.0000000,,Non-Critical (Standard)
frodriguez,,80174,frodriguez,2024-01-08T17:53:06.3130000,0.03125,IT Services - Cloud,,2024-01-10T09:18:50.0000000,,Non-Critical (Standard)
frodriguez,,80174,jzuniga,2024-01-08T17:53:06.3130000,0.03125,IT Services - Cloud,,2024-01-10T09:18:50.0000000,,Non-Critical (Standard)
frodriguez,,80180,frodriguez,2024-01-09T09:19:34.4600000,0.010416666666666666,IT Services - Cloud,,2024-01-09T09:27:47.0000000,,Non-Critical (Standard)
frodriguez,,80183,frodriguez,2024-01-09T11:04:33.3630000,0.010416666666666666,IT Services - Software Services,,2024-01-09T11:25:55.0000000,,Non-Critical (Standard)
frodriguez,,80185,frodriguez,2024-01-09T11:57:28.2370000,0.010416666666666666,IT Services - Telecom,,2024-01-09T12:07:13.0000000,,Non-Critical (Standard)
frodriguez,,80194,frodriguez,2024-01-10T08:42:49.5670000,0.020833333333333332,IT Services - Software Services,,2024-01-10T09:18:31.0000000,,Non-Critical (Standard)
frodriguez,,80203,frodriguez,2024-01-10T10:21:43.0600000,0.010416666666666666,IT Services - Cloud,,2024-01-10T11:54:47.0000000,,Non-Critical (Standard)
frodriguez,,80218,frodriguez,2024-01-10T14:40:39.4470000,0.010416666666666666,IT Services - Laptop,,2024-01-10T14:44:32.0000000,,Non-Critical (Standard)
frodriguez,,80222,frodriguez,2024-01-10T16:45:17.4430000,0.09375,IT Services - Software Services,,2024-01-11T16:23:12.0000000,,Non-Critical (Standard)
frodriguez,,80226,frodriguez,2024-01-11T08:44:05.3400000,0.03125,IT Services - Cloud,,2024-01-11T09:32:59.0000000,,Non-Critical (Standard)
frodriguez,,80228,frodriguez,2024-01-11T11:45:44.4670000,0.010416666666666666,IT Services - Cloud,,2024-01-11T11:52:18.0000000,,Non-Critical (Standard)
frodriguez,,80231,frodriguez,2024-01-11T13:14:33.2900000,0.10416666666666666,IT Services - Software Services,,2024-01-16T17:05:13.0000000,,Non-Critical (Standard)
frodriguez,,80237,frodriguez,2024-01-11T15:20:43.6900000,0.020833333333333332,IT Services - Cloud,,2024-01-12T17:41:26.0000000,,Non-Critical (Standard)
frodriguez,,80259,frodriguez,2024-01-12T12:42:40.0900000,0.010416666666666666,IT Services - Network,,2024-01-12T13:04:30.0000000,,Non-Critical (Standard)
frodriguez,,80261,frodriguez,2024-01-12T14:12:20.8970000,0.03125,IT Services - Laptop,,2024-01-16T16:10:03.0000000,,Non-Critical (Standard)
frodriguez,,80279,frodriguez,2024-01-15T00:06:07.1870000,0.28124999999999994,Administration,,2024-01-19T17:31:38.0000000,,
frodriguez,,80287,frodriguez,2024-01-15T09:55:48.1870000,0.020833333333333332,IT Services - Cloud,,2024-01-17T14:44:53.0000000,,Non-Critical (Standard)
frodriguez,,80288,frodriguez,2024-01-15T16:15:40.9030000,0.010416666666666666,IT Services - Cloud,,2024-01-15T16:22:18.0000000,,Non-Critical (Standard)
frodriguez,,80297,frodriguez,2024-01-16T09:57:25.3800000,0.010416666666666666,IT Services - Cloud,,2024-01-16T10:05:52.0000000,,Non-Critical (Standard)
frodriguez,,80300,frodriguez,2024-01-16T10:07:37.5430000,0.010416666666666666,IT Services - Cloud,,2024-01-16T10:16:41.0000000,,Non-Critical (Standard)
frodriguez,,80313,frodriguez,2024-01-16T14:50:58.7130000,0.020833333333333332,IT Services - Software Services,,2024-01-16T14:52:52.0000000,,Non-Critical (Standard)
frodriguez,,80315,frodriguez,2024-01-16T16:38:34.9470000,0.010416666666666666,IT Services - Laptop,,2024-01-16T16:44:52.0000000,,Non-Critical (Standard)
frodriguez,,80319,frodriguez,2024-01-17T09:22:08.7670000,0.010416666666666666,IT Services - Cloud,,2024-01-17T09:31:51.0000000,,Non-Critical (Standard)
frodriguez,,80324,frodriguez,2024-01-17T11:15:41.0800000,0.020833333333333332,IT Services - Laptop,,2024-01-17T11:50:39.0000000,,Non-Critical (Standard)
frodriguez,,80327,frodriguez,2024-01-17T11:52:45.6300000,0.010416666666666666,IT Services - Software Services,,2024-01-17T11:57:40.0000000,,Non-Critical (Standard)
